Idioma	Titolo	Anno	Genere	Numero Puntata	Titolo della puntata	Link	Info	Descrizione	Locandine	Altre info
Italiano	Il commissario Nardone	2012	Crime	Episodio 10	Campione nel fango	https://streamcdnm15-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12970566_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	Nardone è sul luogo di un delitto. La vittima è Toni Mazzillo, un pugile di belle speranze, ucciso a coltellate in casa sua. Da un orologio da tasca trovato sul luogo del delitto, la morte sembra risalire all'una di notte. L'assassino deve essersi poi lavato nel bagno della vittima e, uscendo, ha dimenticato l'acqua del rubinetto aperta.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 11	Il gatto e il topo - Parte 1	https://streamcdng19-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12975090_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	Nell'androne di un palazzo viene ritrovato il cadavere di un uomo. È stato rapinato, ma si è trattato di un furto particolare: il ladro gli ha rubato gli abiti. La vittima era una guardia giurata, Luigi Guarnieri, in servizio presso la vicina filiale della Banca Popolare. Di nuovo, il punto di riferimento di Nardone è Cangemi. Nel bar dell'informatore, il Commissario vuole raccogliere le informazioni per sventare il piano di Bosso. È convinto che Cangemi, con il suo lavoro, possa aver sentito qualcosa e spera glielo riferisca.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 12	Il gatto e il topo - Parte 2	https://streamcdng2-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12975234_,800,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	Stagione1	Bosso entra in azione. Prima di dare via al suo piano, però, Bosso vuole liberarsi delle pattuglie della Polizia che Nardone ha sguinzagliato per la città. Contando sull'ammirazione che un anziano ladro, Orsomando, nutre nei suoi confronti, Bosso lo coopta all'ultimo minuto per rapinare una banca, facendogli credere di partecipare al colpo del secolo. Quando Nardone si accorge di essere caduto nella trappola di Bosso è troppo tardi.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 2	La banda Dovunque	https://streamcdng25-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12943289_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	Una feroce rapina in banca a Cinisello Balsamo. Una delle tante messe a segno dalla famigerata Banda Dovunque, che cambia continuamente zona per spiazzare la polizia e usa auto rubate di grossa cilindrata per sfuggire agli inseguimenti. Nardone vorrebbe indagare, ma Ossola è fermo: deve occuparsi solo di furti d'auto. Nardone lo prende in parola, e comincia ad indagare sulle auto di grossa cilindrata utilizzate per mettere a segno i colpi.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 3	Tradimenti	https://streamcdng14-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12948111_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	Avendo risolto il caso della Banda Dovunque, Nardone ha di nuovo accesso alle indagini più importanti: gli omicidi. Il cadavere di una donna avvenente, Sofia Piacentini, viene ritrovato nella sua auto, in un luogo dove solitamente si appartano le coppiette. Sembra la vittima di una rapina finita male.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 4	Il falsario	https://streamcdng2-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12948253_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	L'omicidio del tecnico STIPEL rende chiaro che Bosso si è reso conto di essere controllato ed ha fatto eliminare l'unico in grado di scoprire il suo nascondiglio. Prima di morire, il tecnico era riuscito a circoscrivere la zona da cui proveniva la chiamata: Trezzano sul Naviglio. E da lì iniziano le indagini di Nardone: quante Angelique possono esserci, in un paesino alle porte di Milano?	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 5	La strage degli innocenti - Parte 1	https://streamcdnm15-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12960667_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	All'alba, a Milano, un urlo squarcia il silenzio di una via. Una donna esce gridando da un portone e sviene sul marciapiede. Mezz'ora dopo la Polizia sale le scale dello stabile e trova il corpo di una madre e dei suoi tre bambini. Il primo indiziato è tale Pippo Ricciardi, di cui però non si hanno notizie da un paio di giorni, marito e padre delle vittime. Ma Nardone non è convinto.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 6	La strage degli innocenti - Parte 2	https://streamcdng21-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12960755_,800,1800,2400,.mp4.csmil/playlist.m3u8?auth=daEclcod7cnaRasbZbvdDdcddaDc8aDd9b7-bGLrdm-c0-BlvxAGq&aifp=V001	Stagione1	Gli interrogatori in questura proseguono ma Rina Fort non cede. Per aprire uno spiraglio su quella donna misteriosa, Nardone decide di usare una tattica differente dall'assalto diretto: usa la pazienza. Si fa raccontare dell'infanzia, si mostra interessato alle opinioni della Fort, cerca di capire le sue ragioni.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 7	Il ritorno	https://streamcdng20-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12965912_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	Milano, 1958. La città è profondamente cambiata. Il boom economico permette a tutti di sognare un futuro migliore. La malavita è diventata Organizzata, e la Polizia si adegua. In Questura ci sono più mezzi, più uomini e un nuovo Questore, Argento. Anche se la sua squadra non c'è più, Nardone è fiero di ciò che è riuscito a costruire e non si ferma.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 8	Passione Torbida	https://streamcdng34-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12965995_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	Il corpo di una ragazza è stato appena ripescato nei Navigli e Nardone va sul posto. Secondo il medico legale la ragazza è morta a causa di un colpo alla testa ricevuto prima di essere gettata nel canale. La vittima si chiama Ludovica Serra. una studentessa, faceva la modella per i pittori di Brera. Aveva una relazione con Vittorio Castagna, figlio ricco e viziato di un industriale molto noto.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Nardone	2012	Crime	Episodio 9	La caccia	https://streamcdng2-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/RaiUno/Il_Commissario_Nardone/12970509_,800,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Stagione1	Bosso e i suoi rapinano un gioielliere della sua valigetta, piena di preziosi. Il gioielliere viene ferito e i malviventi riescono a scappare con la refurtiva. Capendo immediatamente che dietro il colpo si cela Bosso, Nardone indaga sulla rapina e immagina l'esistenza di un basista, che abbia informato i delinquenti sul contenuto della preziosa valigetta.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/08/07/1596816525831_1536x2048_logo.jpg	
Italiano	Il commissario Ricciardi	2021	Crime/In costume	Episodio 1	Il senso del dolore	https://streamcdng51-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/ostr1/podcastcdn/teche_root/YT_ITALIA_TECHE_HD_multiaudio/13875025_,1200,1800,2400/chunklist_b1758000_vo_slita_t64MTgwMA==.m3u8	Stagione1	Napoli, marzo 1931, durante un inverno particolarmente rigido, un evento scuote l'opinione pubblica: il grande tenore Arnaldo Vezzi, artista di fama mondiale e amico del Duce, viene trovato cadavere nel suo camerino al Teatro San Carlo. A risolvere il caso è chiamato il Commissario Luigi Alfredo Ricciardi che, per l'occasione, conosce la moglie del defunto cantante, l'affascinante Livia Lucani.	https://www.raiplay.it/cropgd/300x400/dl/img/2021/01/14/1610622107460_1536x2048_logo.jpg	
Italiano	Il commissario Ricciardi	2021	Crime/In costume	Episodio 2	La condanna del sangue	https://streamcdnr10-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/ostr1/podcastcdn/teche_root/YT_ITALIA_TECHE_HD_multiaudio/13916224_,1200,1800,2400/chunklist_b1758000_vo_slita_t64MTgwMA==.m3u8	Stagione1	Che succede a giocare con le illusioni, a cancellare i sogni? Carmela Calise, cartomante-usuraia, inventa il futuro e lo sbriciola tra le dita. Mentre la città si apre alla primavera, nel solito trionfo di profumi e canzoni, il più tenero degli amori diventa la peggiore delle condanne e spegne nel sangue anche il ricordo di un'antica passione. E proprio l'indagine sulla morte della cartomante porta al primo incontro tra Ricciardi ed Enrica.	https://www.raiplay.it/cropgd/300x400/dl/img/2021/01/14/1610622107460_1536x2048_logo.jpg	
Italiano	Il commissario Ricciardi	2021	Crime/In costume	Episodio 3	Il posto di ognuno	https://streamcdng60-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/ostr2/podcastcdn/teche_root/YT_ITALIA_TECHE_HD_multiaudio/13959625_,1200,1800,2400/playlist.m3u8?auth=daEdDd0aWazb5bDdrcNdXcddka7aFa.cYcJ-bGLroM-c0-JmtuzEs&aifp=V001	Stagione1	Mentre Ricciardi ed Enrica sembrano finalmente avvicinarsi, la duchessa di Camparino, donna bella quanto chiacchierata in città, viene trovata morta. Tante le piste che conducono all'assassino. Nel frattempo, Livia torna e si stabilisce a Napoli, decisa a conquistare il cuore di Ricciardi.	https://www.raiplay.it/cropgd/300x400/dl/img/2021/01/14/1610622107460_1536x2048_logo.jpg	
Italiano	Il commissario Ricciardi	2021	Crime/In costume	Episodio 4	Il giorno dei morti	https://streamcdng51-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/ostr1/podcastcdn/teche_root/YT_ITALIA_TECHE_HD_multiaudio/14002987_,1200,1800,2400/playlist.m3u8?auth=daEcSd6brcTb7dccMd1dYbhaGaEdccjbBaq-bGLrpc-c0-EmzvyGs&aifp=V001	Stagione1	Nella settimana dei Morti viene trovato il cadavere di un bambino. Si chiama Matteo, Tettè per tutti. Uno dei tanti scugnizzi che vivono di espedienti nei vicoli della città. A prima vista, sembra morto di stenti, ma presto Ricciardi scopre che forse la morte è stata causata da avvelenamento. La ricerca della verità mette Ricciardi seriamente in pericolo di vita e costringe Enrica a fare un voto.	https://www.raiplay.it/cropgd/300x400/dl/img/2021/01/14/1610622107460_1536x2048_logo.jpg	
Italiano	Il commissario Ricciardi	2021	Crime/In costume	Episodio 5	Vipera	https://streamcdng48-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/ostr1/podcastcdn/teche_root/YT_ITALIA_TECHE_HD_multiaudio/14046336_,1200,1800,2400/playlist.m3u8?auth=daEcndGcfataDa7audRaidlcAaBdDbtdyay-bGLrpF-c0-DmtwwEw&aifp=V001	Stagione1	Al Paradiso, esclusiva casa di tolleranza nella centralissima via Chiaia, Vipera, la prostituta più famosa, viene ritrovata morta, soffocata con un cuscino. L'ultimo cliente sostiene di averla lasciata ancora viva, il successivo di averla trovata già morta. Chi l'ha uccisa e perché? Mai come ora, Ricciardi si trova diviso tra Enrica e Livia, con la quale ora ha anche un debito di riconoscenza: si tratta dell'amico Modo, che si è messo in guai seri con i fascisti della città.	https://www.raiplay.it/cropgd/300x400/dl/img/2021/01/14/1610622107460_1536x2048_logo.jpg	
Italiano	Il commissario Ricciardi	2021	Crime/In costume	Episodio 6	In fondo al tuo cuore	https://streamcdnr17-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/ostr1/podcastcdn/teche_root/YT_ITALIA_TECHE_HD_multiaudio/14279236_,1200,1800,2400/playlist.m3u8?auth=daEbzafdvb3d6dycAaUaDdkblara2a2cLa8-bGLrp3-c0-FjwxsFs&aifp=V001	Stagione1	Un noto chirurgo cade dalla finestra del suo ufficio e per Ricciardi e Maione è l'inizio di un'indagine che li porta nel cuore dei sentimenti e delle passioni più tenaci e sconvolgenti, dove infedeltà e tradimento sembrano connessi in modo inestricabile alla gioia rara dell'amore. Proprio quella gioia che sembra condurre Ricciardi a un passo da Enrica.	https://www.raiplay.it/cropgd/300x400/dl/img/2021/01/14/1610622107460_1536x2048_logo.jpg	
Italiano	Il confine	2018	Drammatico/sentimentale	Episodio 1	1	https://streamcdng64-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/Italy/podcastcdn/Fiction/Il_Confine/8833124_,800,1800,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Mini Serie	Trieste, estate 1914: Emma, Bruno e Franz sono tre insEparabili amici alle soglie dell'esame di maturità. Tra Emma e Franz l'amicizia si trasforma presto in amore, ma anche Bruno è innamorato della ragazza. Per lealtà verso l'amico, decide di soffocare i suoi sentimenti e di aiutare i due ragazzi: le famiglie di Emma e Franz, infatti, si oppongono alla loro unione. L'arrivo della grande guerra, però, scompiglia e frantuma la vita dei tre sEparandoli e ponendoli di fronte a prove molto difficili.	https://www.raiplay.it/cropgd/300x400/dl/img/2019/12/12/1576142267686_1536x2048loghi.jpg	
Italiano	Il confine	2018	Drammatico/sentimentale	Episodio 2	2	https://streamcdng33-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/Italy/podcastcdn/Fiction/Il_Confine/8834767_,800,1800,.mp4.csmil/chunklist-f2-v1-a1.m3u8	Mini Serie	Sono ormai passati due anni e la guerra di trincea è una lunga agonia. Franz diserta e, con l'aiuto di Bruno, finge di essere una staffetta italiana: finalmente può rivedere Emma. I due amici, però, sono nuovamente posti l'uno contro l'altro: a causa degli avvenimenti bellici si trovano a doversi combattere su fronti opposti, Bruno nell'esercito italiano e Franz in quello austriaco.	https://www.raiplay.it/cropgd/300x400/dl/img/2019/12/12/1576142267686_1536x2048loghi.jpg	
Italiano	Il conte di Montecristo - Lo sceneggiato	1966	Sceneggiati	Episodio 1	Il conte di Montecristo - Puntata 1	https://streamcdnb12-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7936103_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Il mercantile Faraone attracca nel porto di Marsiglia sotto la guida di Edmond Dantes, succeduto al capitano morto durante il viaggio. Dantes annuncia le nozze con Mercedes suscitando le ire del suo rivale in amore Fernando Mondego. Un marinaio del Faraone si allea con Fernando per invidia di Dantes: i due escogitano un piano grazie al quale riescono a farlo passare per un seguace di Napoleone, in esilio a Sant'Elena. 	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/10/15/1571152638480_2048x1152logo.jpg	
Italiano	Il conte di Montecristo - Lo sceneggiato	1966	Sceneggiati	Episodio 2	Il conte di Montecristo - Puntata 2	https://streamcdng10-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7936545_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Creduto seguace di Napoleone Bonaparte, Dantes viene arrestato durante la festa di fidanzamento con Mercedes. Viene rinchiuso nelle prigioni del Castello Dif, dove divide la cella con l'abate Faria: questi gli svela che esiste un tesoro sull'isola di Montecristo e gli consegna la mappa per trovarlo. Dopo quattordici anni di prigionia, Dantes evade dal carcere desideroso di trovare il tesoro e di vendicarsi di Fernando. 	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/10/15/1571152638480_2048x1152logo.jpg	
Italiano	Il conte di Montecristo - Lo sceneggiato	1966	Sceneggiati	Episodio 3	Il conte di Montecristo - Puntata 3	https://streamcdng17-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7936928_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Dantes riesce ad impadronirsi del tesoro di cui era venuto a conoscenza grazie a Faria. Per vendicarsi dei nemici che lo avevano accusato ingiustamente di essere seguace di Napoleone si crea una falsa identità, quella del Conte di Montecristo. 	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/10/15/1571152638480_2048x1152logo.jpg	
Italiano	Il conte di Montecristo - Lo sceneggiato	1966	Sceneggiati	Episodio 4	Il conte di Montecristo - Puntata 4	https://streamcdnb9-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7937416_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Edmond Dantes, giunto a Parigi, scopre che i due uomini che lo avevano accusato di bonapartismo hanno ottenuto successo professionale. Sono infatti divenuti l'uno un ricco banchiere e l'altro un potente magistrato e Dantes fa leva sull'avidità del banchiere fingendo la possibilità di un favoloso affare e riuscendo a fargli perdere un milione di franchi. 	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/10/15/1571152638480_2048x1152logo.jpg	
Italiano	Il conte di Montecristo - Lo sceneggiato	1966	Sceneggiati	Episodio 5	Il conte di Montecristo - Puntata 5	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7968450_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Una misteriosa donna orientale, Haydee, accompagna Dantes e gli rivela alcuni segreti riguardanti la vita di Vilford, l'uomo che lo aveva tradito e che ora è diventato un potente magistrato. Dantes comincia a minacciare Vilford di rivelare l'esistenza di un suo figlio illegittimo. 	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/10/15/1571152638480_2048x1152logo.jpg	
Italiano	Il conte di Montecristo - Lo sceneggiato	1966	Sceneggiati	Episodio 6	Il conte di Montecristo - Puntata 6	https://streamcdng19-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7968475_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Il Conte di Montecristo smette improvvisamente di minacciare Vilford di rivelare il suo segreto. Tuttavia, altrettanto improvvisamente muore al suocera di Vilford e la figlia viene colpita da una misteriosa malattia. In entrambi i casi sembra trattarsi di avvelenamento ed alcuni dettagli farebbero risalire proprio al Conte di Montecristo. 	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/10/15/1571152638480_2048x1152logo.jpg	
